Type,School Year,County,District,School,Agency Name,ELL Percentage,DataAsOf 
SC,20132014,28,0001,093,DUNDEE ELEM SCHOOL,0.0912,07/07/2014
SC,20142015,28,0001,093,DUNDEE ELEM SCHOOL,0.1011,06/23/2015
SC,20152016,28,0001,093,DUNDEE ELEM SCHOOL,0.0865,11/16/2016
SC,20112012,28,0001,095,EDISON ELEM SCHOOL,0.1490,05/21/2013
SC,20122013,28,0001,095,EDISON ELEM SCHOOL,0.1127,06/21/2013
SC,20132014,28,0001,095,EDISON ELEM SCHOOL,0.1311,07/07/2014
SC,20142015,28,0001,095,EDISON ELEM SCHOOL,0.1217,06/23/2015
SC,20152016,28,0001,095,EDISON ELEM SCHOOL,0.1404,11/16/2016
SC,20112012,28,0001,097,FIELD CLUB ELEM SCHOOL,0.4615,05/21/2013
SC,20122013,28,0001,097,FIELD CLUB ELEM SCHOOL,0.5164,06/21/2013
SC,20132014,28,0001,097,FIELD CLUB ELEM SCHOOL,0.5405,07/07/2014
SC,20142015,28,0001,097,FIELD CLUB ELEM SCHOOL,0.5032,06/23/2015
SC,20152016,28,0001,097,FIELD CLUB ELEM SCHOOL,0.4090,11/16/2016
SC,20112012,28,0001,099,FLORENCE ELEM SCHOOL,0.0831,05/21/2013
SC,20122013,28,0001,099,FLORENCE ELEM SCHOOL,0.0767,06/21/2013
SC,20132014,28,0001,099,FLORENCE ELEM SCHOOL,0.0693,07/07/2014
SC,20142015,28,0001,099,FLORENCE ELEM SCHOOL,0.0794,06/23/2015
SC,20152016,28,0001,099,FLORENCE ELEM SCHOOL,0.0671,11/16/2016
SC,20112012,28,0001,101,FONTENELLE ELEM SCHOOL,0.1170,05/21/2013
SC,20122013,28,0001,101,FONTENELLE ELEM SCHOOL,0.1313,06/21/2013
SC,20132014,28,0001,101,FONTENELLE ELEM SCHOOL,0.1478,07/07/2014
SC,20142015,28,0001,101,FONTENELLE ELEM SCHOOL,0.1939,06/23/2015
SC,20152016,28,0001,101,FONTENELLE ELEM SCHOOL,0.2039,11/16/2016
SC,20112012,28,0001,103,FRANKLIN ELEM SCHOOL,0.3176,05/21/2013
SC,20122013,28,0001,103,FRANKLIN ELEM SCHOOL,0.2318,06/21/2013
SC,20132014,28,0001,103,FRANKLIN ELEM SCHOOL,0.2015,07/07/2014
SC,20142015,28,0001,103,FRANKLIN ELEM SCHOOL,0.2367,06/23/2015
SC,20152016,28,0001,103,FRANKLIN ELEM SCHOOL,0.2278,11/16/2016
SC,20112012,28,0001,104,FULLERTON MAGNET CENTER,0.0616,05/21/2013
SC,20122013,28,0001,104,FULLERTON MAGNET CENTER,0.0647,06/21/2013
SC,20132014,28,0001,104,FULLERTON MAGNET CENTER,0.0648,07/07/2014
SC,20142015,28,0001,104,FULLERTON MAGNET CENTER,0.0844,06/23/2015
SC,20152016,28,0001,104,FULLERTON MAGNET CENTER,0.0976,11/16/2016
SC,20112012,28,0001,105,GILDER ELEM SCHOOL,0.3170,05/21/2013
SC,20122013,28,0001,105,GILDER ELEM SCHOOL,0.3031,06/21/2013
SC,20132014,28,0001,105,GILDER ELEM SCHOOL,0.3041,07/07/2014
SC,20142015,28,0001,105,GILDER ELEM SCHOOL,0.2674,06/23/2015
SC,20152016,28,0001,105,GILDER ELEM SCHOOL,0.2681,11/16/2016
SC,20112012,28,0001,107,GOMEZ HERITAGE ELEMENTARY SCH,0.6137,05/21/2013
SC,20122013,28,0001,107,GOMEZ HERITAGE ELEMENTARY SCH,0.5595,06/21/2013
SC,20132014,28,0001,107,GOMEZ HERITAGE ELEMENTARY SCH,0.6013,07/07/2014
SC,20142015,28,0001,107,GOMEZ HERITAGE ELEMENTARY SCH,0.5847,06/23/2015
SC,20152016,28,0001,107,GOMEZ HERITAGE ELEMENTARY SCH,0.5551,11/16/2016
SC,20112012,28,0001,109,HARRISON ELEM SCHOOL,0.1719,05/21/2013
SC,20122013,28,0001,109,HARRISON ELEM SCHOOL,0.1840,06/21/2013
SC,20132014,28,0001,109,HARRISON ELEM SCHOOL,0.1652,07/07/2014
SC,20142015,28,0001,109,HARRISON ELEM SCHOOL,0.1707,06/23/2015
SC,20152016,28,0001,109,HARRISON ELEM SCHOOL,0.1642,11/16/2016
SC,20112012,28,0001,111,HARTMAN ELEM SCHOOL,0.1453,05/21/2013
SC,20122013,28,0001,111,HARTMAN ELEM SCHOOL,0.2372,06/21/2013
SC,20132014,28,0001,111,HARTMAN ELEM SCHOOL,0.2668,07/07/2014
SC,20142015,28,0001,111,HARTMAN ELEM SCHOOL,0.2763,06/23/2015
SC,20152016,28,0001,111,HARTMAN ELEM SCHOOL,0.2783,11/16/2016
SC,20112012,28,0001,113,HIGHLAND ELEM SCHOOL,0.4641,05/21/2013
SC,20122013,28,0001,113,HIGHLAND ELEM SCHOOL,0.4501,06/21/2013
SC,20132014,28,0001,113,HIGHLAND ELEM SCHOOL,0.4790,07/07/2014
SC,20142015,28,0001,113,HIGHLAND ELEM SCHOOL,0.4952,06/23/2015
SC,20152016,28,0001,113,HIGHLAND ELEM SCHOOL,0.4452,11/16/2016
SC,20112012,28,0001,115,INDIAN HILL ELEM SCHOOL,0.3942,05/21/2013
SC,20122013,28,0001,115,INDIAN HILL ELEM SCHOOL,0.3427,06/21/2013
SC,20132014,28,0001,115,INDIAN HILL ELEM SCHOOL,0.3781,07/07/2014
SC,20142015,28,0001,115,INDIAN HILL ELEM SCHOOL,0.4236,06/23/2015
SC,20152016,28,0001,115,INDIAN HILL ELEM SCHOOL,0.3936,11/16/2016
SC,20112012,28,0001,121,JEFFERSON ELEM SCHOOL,0.3513,05/21/2013
SC,20122013,28,0001,121,JEFFERSON ELEM SCHOOL,0.2641,06/21/2013
SC,20132014,28,0001,121,JEFFERSON ELEM SCHOOL,0.2836,07/07/2014
SC,20142015,28,0001,121,JEFFERSON ELEM SCHOOL,0.2993,06/23/2015
SC,20152016,28,0001,121,JEFFERSON ELEM SCHOOL,0.2854,11/16/2016
SC,20112012,28,0001,123,JOSLYN ELEM SCHOOL,0.0741,05/21/2013
SC,20122013,28,0001,123,JOSLYN ELEM SCHOOL,0.0604,06/21/2013
SC,20132014,28,0001,123,JOSLYN ELEM SCHOOL,0.0815,07/07/2014
SC,20142015,28,0001,123,JOSLYN ELEM SCHOOL,0.1035,06/23/2015
SC,20152016,28,0001,123,JOSLYN ELEM SCHOOL,0.0998,11/16/2016
SC,20112012,28,0001,125,KELLOM ELEMENTARY SCHOOL,0.3838,05/21/2013
SC,20122013,28,0001,125,KELLOM ELEMENTARY SCHOOL,0.3702,06/21/2013
SC,20132014,28,0001,125,KELLOM ELEMENTARY SCHOOL,0.3707,07/07/2014
SC,20142015,28,0001,125,KELLOM ELEMENTARY SCHOOL,0.3641,06/23/2015
SC,20152016,28,0001,125,KELLOM ELEMENTARY SCHOOL,0.2948,11/16/2016
SC,20112012,28,0001,127,KENNEDY ELEM SCHOOL,0.2543,05/21/2013
SC,20122013,28,0001,127,KENNEDY ELEM SCHOOL,0.3004,06/21/2013
SC,20132014,28,0001,127,KENNEDY ELEM SCHOOL,0.2655,07/07/2014
SC,20142015,28,0001,127,KENNEDY ELEM SCHOOL,0.2522,06/23/2015
SC,20152016,28,0001,127,KENNEDY ELEM SCHOOL,0.2890,11/16/2016
SC,20112012,28,0001,131,J P LORD PROGRAM,-1.0000,05/21/2013
SC,20122013,28,0001,131,J P LORD PROGRAM,-1.0000,06/21/2013
SC,20132014,28,0001,131,J P LORD PROGRAM,-1.0000,07/07/2014
SC,20142015,28,0001,131,J P LORD PROGRAM,-1.0000,06/23/2015
SC,20152016,28,0001,131,J P LORD PROGRAM,-1.0000,11/16/2016
SC,20112012,28,0001,133,LOTHROP MAGNET CENTER,-1.0000,05/21/2013
SC,20122013,28,0001,133,LOTHROP MAGNET CENTER,-1.0000,06/21/2013
SC,20132014,28,0001,133,LOTHROP MAGNET CENTER,0.0714,07/07/2014
SC,20142015,28,0001,133,LOTHROP MAGNET CENTER,0.0760,06/23/2015
SC,20152016,28,0001,133,LOTHROP MAGNET CENTER,0.0762,11/16/2016
SC,20112012,28,0001,135,R M MARRS MAGNET ELEM SCHOOL,0.3694,05/21/2013
SC,20122013,28,0001,135,R M MARRS MAGNET ELEM SCHOOL,0.2078,06/21/2013
SC,20132014,28,0001,135,R M MARRS MAGNET ELEM SCHOOL,0.2226,07/07/2014
SC,20142015,28,0001,135,R M MARRS MAGNET ELEM SCHOOL,0.2131,06/23/2015
SC,20152016,28,0001,135,R M MARRS MAGNET ELEM SCHOOL,0.1950,11/16/2016
SC,20112012,28,0001,139,MASTERS ELEM SCHOOL,0.0469,05/21/2013
SC,20122013,28,0001,139,MASTERS ELEM SCHOOL,0.0388,06/21/2013
SC,20132014,28,0001,139,MASTERS ELEM SCHOOL,0.0409,07/07/2014
SC,20142015,28,0001,139,MASTERS ELEM SCHOOL,0.0559,06/23/2015
SC,20152016,28,0001,139,MASTERS ELEM SCHOOL,0.0478,11/16/2016
SC,20112012,28,0001,140,MORTON MAGNET ELEMENTARY SCH,-1.0000,05/21/2013
SC,20122013,28,0001,140,MORTON MAGNET ELEMENTARY SCH,-1.0000,06/21/2013
SC,20132014,28,0001,140,MORTON MAGNET ELEMENTARY SCH,-1.0000,07/07/2014
SC,20142015,28,0001,140,MORTON MAGNET ELEMENTARY SCH,-1.0000,06/23/2015
SC,20152016,28,0001,140,MORTON MAGNET ELEMENTARY SCH,-1.0000,11/16/2016
SC,20112012,28,0001,141,MILLER PARK ELEM SCHOOL,0.0429,05/21/2013
SC,20122013,28,0001,141,MILLER PARK ELEM SCHOOL,0.0359,06/21/2013
SC,20132014,28,0001,141,MILLER PARK ELEM SCHOOL,0.0345,07/07/2014
SC,20142015,28,0001,141,MILLER PARK ELEM SCHOOL,0.0441,06/23/2015
SC,20152016,28,0001,141,MILLER PARK ELEM SCHOOL,0.0440,11/16/2016
SC,20112012,28,0001,143,MINNE LUSA ELEM SCHOOL,-1.0000,05/21/2013
SC,20122013,28,0001,143,MINNE LUSA ELEM SCHOOL,-1.0000,06/21/2013
SC,20132014,28,0001,143,MINNE LUSA ELEM SCHOOL,-1.0000,07/07/2014
SC,20142015,28,0001,143,MINNE LUSA ELEM SCHOOL,-1.0000,06/23/2015
SC,20152016,28,0001,143,MINNE LUSA ELEM SCHOOL,-1.0000,11/16/2016
SC,20112012,28,0001,147,MOUNT VIEW ELEM SCHOOL,-1.0000,05/21/2013
SC,20122013,28,0001,147,MOUNT VIEW ELEM SCHOOL,0.0329,06/21/2013
SC,20132014,28,0001,147,MOUNT VIEW ELEM SCHOOL,-1.0000,07/07/2014
SC,20142015,28,0001,147,MOUNT VIEW ELEM SCHOOL,0.0500,06/23/2015
SC,20152016,28,0001,147,MOUNT VIEW ELEM SCHOOL,0.0619,11/16/2016
SC,20112012,28,0001,148,PICOTTE ELEMENTARY SCHOOL,0.0236,05/21/2013
SC,20122013,28,0001,148,PICOTTE ELEMENTARY SCHOOL,-1.0000,06/21/2013
SC,20132014,28,0001,148,PICOTTE ELEMENTARY SCHOOL,0.0254,07/07/2014
SC,20142015,28,0001,148,PICOTTE ELEMENTARY SCHOOL,0.0289,06/23/2015
SC,20152016,28,0001,148,PICOTTE ELEMENTARY SCHOOL,-1.0000,11/16/2016
SC,20112012,28,0001,149,OAK VALLEY ELEM SCHOOL,0.2648,05/21/2013
SC,20122013,28,0001,149,OAK VALLEY ELEM SCHOOL,0.2450,06/21/2013
SC,20132014,28,0001,149,OAK VALLEY ELEM SCHOOL,0.3024,07/07/2014
SC,20142015,28,0001,149,OAK VALLEY ELEM SCHOOL,0.2881,06/23/2015
SC,20152016,28,0001,149,OAK VALLEY ELEM SCHOOL,0.2717,11/16/2016
SC,20112012,28,0001,153,PAWNEE ELEM SCHOOL,0.3317,05/21/2013
SC,20122013,28,0001,153,PAWNEE ELEM SCHOOL,0.3057,06/21/2013
SC,20132014,28,0001,153,PAWNEE ELEM SCHOOL,0.2708,07/07/2014
SC,20142015,28,0001,153,PAWNEE ELEM SCHOOL,0.2795,06/23/2015
SC,20152016,28,0001,153,PAWNEE ELEM SCHOOL,0.2541,11/16/2016
SC,20112012,28,0001,155,PINEWOOD ELEM SCHOOL,-1.0000,05/21/2013
SC,20122013,28,0001,155,PINEWOOD ELEM SCHOOL,-1.0000,06/21/2013
SC,20132014,28,0001,155,PINEWOOD ELEM SCHOOL,-1.0000,07/07/2014
SC,20142015,28,0001,155,PINEWOOD ELEM SCHOOL,-1.0000,06/23/2015
SC,20152016,28,0001,155,PINEWOOD ELEM SCHOOL,-1.0000,11/16/2016
SC,20112012,28,0001,159,PONCA ELEM SCHOOL,-1.0000,05/21/2013
SC,20122013,28,0001,159,PONCA ELEM SCHOOL,-1.0000,06/21/2013
SC,20132014,28,0001,159,PONCA ELEM SCHOOL,-1.0000,07/07/2014
SC,20142015,28,0001,159,PONCA ELEM SCHOOL,-1.0000,06/23/2015
SC,20152016,28,0001,159,PONCA ELEM SCHOOL,-1.0000,11/16/2016
SC,20112012,28,0001,165,ROSE HILL ELEM SCHOOL,0.1695,05/21/2013
SC,20122013,28,0001,165,ROSE HILL ELEM SCHOOL,0.1701,06/21/2013
SC,20132014,28,0001,165,ROSE HILL ELEM SCHOOL,0.2485,07/07/2014
SC,20142015,28,0001,165,ROSE HILL ELEM SCHOOL,0.2147,06/23/2015
SC,20152016,28,0001,165,ROSE HILL ELEM SCHOOL,0.2026,11/16/2016
SC,20112012,28,0001,168,SADDLEBROOK ELEMENTARY SCHOOL,-1.0000,05/21/2013
SC,20122013,28,0001,168,SADDLEBROOK ELEMENTARY SCHOOL,-1.0000,06/21/2013
SC,20132014,28,0001,168,SADDLEBROOK ELEMENTARY SCHOOL,-1.0000,07/07/2014
SC,20142015,28,0001,168,SADDLEBROOK ELEMENTARY SCHOOL,-1.0000,06/23/2015
SC,20152016,28,0001,168,SADDLEBROOK ELEMENTARY SCHOOL,-1.0000,11/16/2016
SC,20112012,28,0001,169,SARATOGA ELEM SCHOOL,-1.0000,05/21/2013
SC,20122013,28,0001,169,SARATOGA ELEM SCHOOL,-1.0000,06/21/2013
SC,20132014,28,0001,169,SARATOGA ELEM SCHOOL,-1.0000,07/07/2014
SC,20142015,28,0001,169,SARATOGA ELEM SCHOOL,0.0736,06/23/2015
SC,20152016,28,0001,169,SARATOGA ELEM SCHOOL,0.0755,11/16/2016
SC,20112012,28,0001,173,SHERMAN ELEM SCHOOL,0.2500,05/21/2013
SC,20122013,28,0001,173,SHERMAN ELEM SCHOOL,0.2411,06/21/2013
SC,20132014,28,0001,173,SHERMAN ELEM SCHOOL,0.2294,07/07/2014
SC,20142015,28,0001,173,SHERMAN ELEM SCHOOL,0.2439,06/23/2015
SC,20152016,28,0001,173,SHERMAN ELEM SCHOOL,0.2676,11/16/2016
SC,20112012,28,0001,174,LIBERTY ELEMENTARY SCHOOL,0.4815,05/21/2013
SC,20122013,28,0001,174,LIBERTY ELEMENTARY SCHOOL,0.5077,06/21/2013
SC,20132014,28,0001,174,LIBERTY ELEMENTARY SCHOOL,0.5498,07/07/2014
SC,20142015,28,0001,174,LIBERTY ELEMENTARY SCHOOL,0.5053,06/23/2015
SC,20152016,28,0001,174,LIBERTY ELEMENTARY SCHOOL,0.4390,11/16/2016
SC,20112012,28,0001,175,SPRING LAKE MAGNET CENTER,0.5894,05/21/2013
SC,20122013,28,0001,175,SPRING LAKE MAGNET CENTER,0.6032,06/21/2013
SC,20132014,28,0001,175,SPRING LAKE MAGNET CENTER,0.6353,07/07/2014
SC,20142015,28,0001,175,SPRING LAKE MAGNET CENTER,0.6591,06/23/2015
SC,20152016,28,0001,175,SPRING LAKE MAGNET CENTER,0.6539,11/16/2016
SC,20112012,28,0001,177,SPRINGVILLE ELEM SCHOOL,0.0312,05/21/2013
SC,20122013,28,0001,177,SPRINGVILLE ELEM SCHOOL,-1.0000,06/21/2013
SC,20132014,28,0001,177,SPRINGVILLE ELEM SCHOOL,0.0383,07/07/2014
SC,20142015,28,0001,177,SPRINGVILLE ELEM SCHOOL,0.0443,06/23/2015
SC,20152016,28,0001,177,SPRINGVILLE ELEM SCHOOL,0.0444,11/16/2016
SC,20112012,28,0001,178,STANDING BEAR ELEMENTARY SCH,0.0277,05/21/2013
SC,20122013,28,0001,178,STANDING BEAR ELEMENTARY SCH,0.0295,06/21/2013
SC,20132014,28,0001,178,STANDING BEAR ELEMENTARY SCH,0.0368,07/07/2014
SC,20142015,28,0001,178,STANDING BEAR ELEMENTARY SCH,0.0352,06/23/2015
SC,20152016,28,0001,178,STANDING BEAR ELEMENTARY SCH,0.0485,11/16/2016
SC,20112012,28,0001,179,SUNNY SLOPE ELEM SCHOOL,0.0342,05/21/2013
SC,20122013,28,0001,179,SUNNY SLOPE ELEM SCHOOL,0.0333,06/21/2013
SC,20132014,28,0001,179,SUNNY SLOPE ELEM SCHOOL,0.0513,07/07/2014
SC,20142015,28,0001,179,SUNNY SLOPE ELEM SCHOOL,0.0426,06/23/2015
SC,20152016,28,0001,179,SUNNY SLOPE ELEM SCHOOL,0.0444,11/16/2016
SC,20112012,28,0001,185,WAKONDA ELEM SCHOOL,-1.0000,05/21/2013
SC,20122013,28,0001,185,WAKONDA ELEM SCHOOL,-1.0000,06/21/2013
SC,20132014,28,0001,185,WAKONDA ELEM SCHOOL,0.0433,07/07/2014
SC,20142015,28,0001,185,WAKONDA ELEM SCHOOL,0.0686,06/23/2015
SC,20152016,28,0001,185,WAKONDA ELEM SCHOOL,0.0751,11/16/2016
SC,20112012,28,0001,187,WALNUT HILL ELEM SCHOOL,0.2982,05/21/2013
SC,20122013,28,0001,187,WALNUT HILL ELEM SCHOOL,0.2911,06/21/2013
SC,20132014,28,0001,187,WALNUT HILL ELEM SCHOOL,0.3576,07/07/2014
SC,20142015,28,0001,187,WALNUT HILL ELEM SCHOOL,0.3643,06/23/2015
SC,20152016,28,0001,187,WALNUT HILL ELEM SCHOOL,0.3427,11/16/2016
SC,20112012,28,0001,189,WASHINGTON ELEM SCHOOL,0.0929,05/21/2013
SC,20122013,28,0001,189,WASHINGTON ELEM SCHOOL,0.0878,06/21/2013
SC,20132014,28,0001,189,WASHINGTON ELEM SCHOOL,0.1043,07/07/2014
SC,20142015,28,0001,189,WASHINGTON ELEM SCHOOL,0.1340,06/23/2015
SC,20152016,28,0001,189,WASHINGTON ELEM SCHOOL,0.1534,11/16/2016
SC,20112012,28,0001,191,WESTERN HILLS MAGNET CENTER,0.0955,05/21/2013
SC,20122013,28,0001,191,WESTERN HILLS MAGNET CENTER,0.0900,06/21/2013
SC,20132014,28,0001,191,WESTERN HILLS MAGNET CENTER,0.0825,07/07/2014
SC,20142015,28,0001,191,WESTERN HILLS MAGNET CENTER,0.0961,06/23/2015
SC,20152016,28,0001,191,WESTERN HILLS MAGNET CENTER,0.1070,11/16/2016
SC,20112012,28,0001,195,INTEGRATED LEARNING PROGRAM,-1.0000,05/21/2013
SC,20122013,28,0001,195,INTEGRATED LEARNING PROGRAM,-1.0000,06/21/2013
SC,20132014,28,0001,195,INTEGRATED LEARNING PROGRAM,-1.0000,07/07/2014
SC,20142015,28,0001,195,INTEGRATED LEARNING PROGRAM,-1.0000,06/23/2015
SC,20152016,28,0001,195,INTEGRATED LEARNING PROGRAM,-1.0000,11/16/2016
SC,20112012,28,0001,200,CAREER CENTER,-1.0000,05/21/2013
SC,20122013,28,0001,200,CAREER CENTER,-1.0000,06/21/2013
SC,20132014,28,0001,200,CAREER CENTER,-1.0000,07/07/2014
SC,20142015,28,0001,200,CAREER CENTER,-1.0000,06/23/2015
SC,20152016,28,0001,200,CAREER CENTER,-1.0000,11/16/2016
SC,20112012,28,0001,201,JACKSON ELEMENTARY SCHOOL,0.6917,05/21/2013
SC,20122013,28,0001,201,JACKSON ELEMENTARY SCHOOL,0.6114,06/21/2013
SC,20132014,28,0001,201,JACKSON ELEMENTARY SCHOOL,0.5822,07/07/2014
SC,20142015,28,0001,201,JACKSON ELEMENTARY SCHOOL,0.6087,06/23/2015
SC,20152016,28,0001,201,JACKSON ELEMENTARY SCHOOL,0.6313,11/16/2016
SC,20112012,28,0001,204,BANCROFT ELEMENTARY,0.3403,05/21/2013
SC,20122013,28,0001,204,BANCROFT ELEMENTARY,0.3115,06/21/2013
SC,20132014,28,0001,204,BANCROFT ELEMENTARY,0.3356,07/07/2014
SC,20142015,28,0001,204,BANCROFT ELEMENTARY,0.3793,06/23/2015
SC,20152016,28,0001,204,BANCROFT ELEMENTARY,0.3506,11/16/2016
SC,20112012,28,0001,205,KING ELEMENTARY SCHOOL,0.0734,05/21/2013
SC,20122013,28,0001,205,KING ELEMENTARY SCHOOL,0.0674,06/21/2013
SC,20132014,28,0001,205,KING ELEMENTARY SCHOOL,0.1034,07/07/2014
SC,20142015,28,0001,205,KING ELEMENTARY SCHOOL,0.1051,06/23/2015
SC,20152016,28,0001,205,KING ELEMENTARY SCHOOL,0.1003,11/16/2016
SC,20112012,28,0001,206,KING SCIENCE/TECH MAGNET ELEM,-1.0000,05/21/2013
SC,20122013,28,0001,206,KING SCIENCE/TECH MAGNET ELEM,-1.0000,06/21/2013
SC,20132014,28,0001,206,KING SCIENCE/TECH MAGNET ELEM,-1.0000,07/07/2014
SC,20142015,28,0001,206,KING SCIENCE/TECH MAGNET ELEM,-1.0000,06/23/2015
SC,20152016,28,0001,206,KING SCIENCE/TECH MAGNET ELEM,-1.0000,11/16/2016
SC,20112012,28,0001,207,KING SCIENCE/TECH MAGNET M S,-1.0000,05/21/2013
SC,20122013,28,0001,207,KING SCIENCE/TECH MAGNET M S,-1.0000,06/21/2013
SC,20132014,28,0001,207,KING SCIENCE/TECH MAGNET M S,-1.0000,07/07/2014
SC,20142015,28,0001,207,KING SCIENCE/TECH MAGNET M S,-1.0000,06/23/2015
SC,20152016,28,0001,207,KING SCIENCE/TECH MAGNET M S,-1.0000,11/16/2016
SC,20112012,28,0001,209,PRAIRIE WIND ELEM SCHOOL,0.0273,05/21/2013
SC,20122013,28,0001,209,PRAIRIE WIND ELEM SCHOOL,0.0468,06/21/2013
SC,20132014,28,0001,209,PRAIRIE WIND ELEM SCHOOL,0.0503,07/07/2014
SC,20142015,28,0001,209,PRAIRIE WIND ELEM SCHOOL,0.0694,06/23/2015
SC,20152016,28,0001,209,PRAIRIE WIND ELEM SCHOOL,0.0678,11/16/2016
SC,20112012,28,0001,210,ASHLAND PARK/ROBBINS ELEM SCH,0.3414,05/21/2013
SC,20122013,28,0001,210,ASHLAND PARK/ROBBINS ELEM SCH,0.3420,06/21/2013
SC,20132014,28,0001,210,ASHLAND PARK/ROBBINS ELEM SCH,0.3652,07/07/2014
SC,20142015,28,0001,210,ASHLAND PARK/ROBBINS ELEM SCH,0.3829,06/23/2015
SC,20152016,28,0001,210,ASHLAND PARK/ROBBINS ELEM SCH,0.3664,11/16/2016
SC,20112012,28,0001,213,OMAHA PUBLIC SCHOOLS HOMEBASED,-1.0000,05/21/2013
SC,20122013,28,0001,213,OMAHA PUBLIC SCHOOLS HOMEBASED,-1.0000,06/21/2013
SC,20132014,28,0001,213,OMAHA PUBLIC SCHOOLS HOMEBASED,-1.0000,07/07/2014
SC,20142015,28,0001,213,OMAHA PUBLIC SCHOOLS HOMEBASED,-1.0000,06/23/2015
SC,20152016,28,0001,213,OMAHA PUBLIC SCHOOLS HOMEBASED,-1.0000,11/16/2016
SC,20112012,28,0001,214,SKINNER MAGNET CENTER,-1.0000,05/21/2013
SC,20122013,28,0001,214,SKINNER MAGNET CENTER,0.0303,06/21/2013
SC,20132014,28,0001,214,SKINNER MAGNET CENTER,0.0680,07/07/2014
SC,20142015,28,0001,214,SKINNER MAGNET CENTER,0.0759,06/23/2015
SC,20152016,28,0001,214,SKINNER MAGNET CENTER,0.0478,11/16/2016
SC,20112012,28,0001,215,TRANSITION PROGRAM AT PVA,-1.0000,05/21/2013
SC,20122013,28,0001,215,TRANSITION PROGRAM AT PVA,-1.0000,06/21/2013
SC,20132014,28,0001,215,TRANSITION PROGRAM AT PVA,-1.0000,07/07/2014
SC,20142015,28,0001,215,TRANSITION PROGRAM AT PVA,-1.0000,06/23/2015
SC,20152016,28,0001,215,TRANSITION PROGRAM AT PVA,-1.0000,11/16/2016
SC,20112012,28,0001,216,TRANSITION PROGRAM AT CAREER CENTER,-1.0000,05/21/2013
SC,20122013,28,0001,216,TRANSITION PROGRAM AT CAREER CENTER,-1.0000,06/21/2013
SC,20132014,28,0001,216,TRANSITION PROGRAM AT CAREER CENTER,-1.0000,07/07/2014
SC,20142015,28,0001,216,TRANSITION PROGRAM AT CAREER CENTER,-1.0000,06/23/2015
SC,20152016,28,0001,216,TRANSITION PROGRAM AT CAREER CENTER,-1.0000,11/16/2016
SC,20112012,28,0001,217,ACCELERE,-1.0000,05/21/2013
SC,20122013,28,0001,217,ACCELERE,-1.0000,06/21/2013
SC,20132014,28,0001,217,ACCELERE,-1.0000,07/07/2014
SC,20142015,28,0001,217,ACCELERE,-1.0000,06/23/2015
SC,20152016,28,0001,217,ACCELERE,-1.0000,11/16/2016
SC,20112012,28,0001,218,INDEPENDENT STUDY PROGRAM,-1.0000,05/21/2013
SC,20122013,28,0001,218,INDEPENDENT STUDY PROGRAM,-1.0000,06/21/2013
SC,20132014,28,0001,218,INDEPENDENT STUDY PROGRAM,-1.0000,07/07/2014
SC,20142015,28,0001,218,INDEPENDENT STUDY PROGRAM,-1.0000,06/23/2015
SC,20152016,28,0001,218,INDEPENDENT STUDY PROGRAM,-1.0000,11/16/2016
SC,20112012,28,0001,219,ESL TEEN LITERACY PROGRAM,-1.0000,05/21/2013
SC,20122013,28,0001,219,ESL TEEN LITERACY PROGRAM,-1.0000,06/21/2013
SC,20132014,28,0001,219,ESL TEEN LITERACY PROGRAM,-1.0000,07/07/2014
SC,20142015,28,0001,219,ESL TEEN LITERACY PROGRAM,-1.0000,06/23/2015
SC,20152016,28,0001,219,ESL TEEN LITERACY PROGRAM,-1.0000,11/16/2016
SC,20112012,28,0001,220,GATEWAY TO COLLEGE,-1.0000,05/21/2013
SC,20122013,28,0001,220,GATEWAY TO COLLEGE,-1.0000,06/21/2013
SC,20132014,28,0001,220,GATEWAY TO COLLEGE,-1.0000,07/07/2014
SC,20142015,28,0001,220,GATEWAY TO COLLEGE,-1.0000,06/23/2015
SC,20152016,28,0001,220,GATEWAY TO COLLEGE,-1.0000,11/16/2016
SC,20112012,28,0001,223,SECONDARY SUCCESS PROGRAM,-1.0000,05/21/2013
SC,20122013,28,0001,223,SECONDARY SUCCESS PROGRAM,-1.0000,06/21/2013
SC,20132014,28,0001,223,SECONDARY SUCCESS PROGRAM,-1.0000,07/07/2014
SC,20142015,28,0001,223,SECONDARY SUCCESS PROGRAM,-1.0000,06/23/2015
SC,20152016,28,0001,223,SECONDARY SUCCESS PROGRAM,-1.0000,11/16/2016
SC,20122013,28,0001,224,UNO/OPS MIDDLE COLLEGE PROGRAM,-1.0000,06/21/2013
SC,20132014,28,0001,224,UNO/OPS MIDDLE COLLEGE PROGRAM,-1.0000,07/07/2014
SC,20142015,28,0001,224,UNO/OPS MIDDLE COLLEGE PROGRAM,-1.0000,06/23/2015
SC,20152016,28,0001,224,UNO/OPS MIDDLE COLLEGE PROGRAM,-1.0000,11/16/2016
SC,20132014,28,0001,225,ALFONZA W DAVIS MIDDLE SCHOOL,-1.0000,07/07/2014
SC,20142015,28,0001,225,ALFONZA W DAVIS MIDDLE SCHOOL,-1.0000,06/23/2015
SC,20152016,28,0001,225,ALFONZA W DAVIS MIDDLE SCHOOL,-1.0000,11/16/2016
SC,20132014,28,0001,226,GATEWAY ELEMENTARY,0.3862,07/07/2014
SC,20142015,28,0001,226,GATEWAY ELEMENTARY,0.4247,06/23/2015
